article_id,published,title,url,feed_label,Sectors,cl_Sector,top_sector
27b90da8,2018-03-27,ADB approves 130 mln USD loan to improve air quality in Ulan Bator,http://www.xinhuanet.com/english/2018-03/28/c_137070059.htm,NEWS ADB - All Streams,Education and Health,education and health,education and health
467233d8,2018-04-04,"Mongolia: ADB Projects $207 Million to Improve Air Quality, Education and Inclusiveness",https://moderndiplomacy.eu/2018/04/04/mongolia-adb-projects-207-million-to-improve-air-quality-education-and-inclusiveness/,NEWS ADB - All Streams,Education and Health,education and health,education and health
22cd88d8,2018-03-26,ADB to provide Mongolia $130 million loan to help improve public health,https://akipress.com/news:604038/,NEWS ADB - All Streams,Education and Health,education and health,education and health
8c19ae6d,2018-05-08,EBRD finances largest solar power plant in Mongolia,https://www.txfnews.com/Ticker/Redirect/fafc0b19-ee7f-4c92-8ca0-b4a7857b0c6d?ShowSmallPage=True,NEWS EBRD - All streams,Energy,energy,energy
128e8ea1,2018-02-27,EBRD gives 20-mln-euro loan to Turkish-run Port of Bar in Montenegro,http://www.hurriyetdailynews.com/euro-bank-gives-20-mln-loan-to-turkish-run-port-of-bar-in-montenegro-127958,NEWS EBRD - All streams,transport,transport,transport
b147f03d,2018-02-27,EBRD providing 20 mln euro loan to Montenegro's Port of Adria,http://www.hellenicshippingnews.com/ebrd-providing-20-mln-euro-loan-to-montenegros-port-of-adria/,NEWS EBRD - All streams,transport,transport,transport
9e3e8365,2018-01-23,India-Myanmar-Thailand Trilateral Highway by 2019: Nitin Gadkari,http://www.livemint.com/Politics/hdV9E00I5CwSrKmSheAu6M/IndiaMyanmarThailand-Trilateral-Highway-by-2019-Nitin-Gad.html,NEWS ADB - All Streams,transport,transport,transport
fe10bb5b,2018-01-29,"ADB, Green Climate Fund, Australia Help Upgrade, Climate-Proof Port in Nauru",http://www.finchannel.com/business/71078-adb-green-climate-fund-australia-help-upgrade-climate-proof-port-in-nauru,NEWS ADB - All Streams,"transport, Industry and Trade","transport, industry and trade",transport
4c02b343,2018-02-12,ADB provides USD 100 million loan assistance to Nepal,http://kathmandupost.ekantipur.com/news/2018-02-12/adb-provides-usd-100-million-loan-assistance-to-nepal.html,NEWS ADB - All Streams,0,MISC,MISC
f470e5fd,2018-01-29,"ADB, Nepal government funded mountain project bears no fruit",https://thehimalayantimes.com/nepal/asian-development-bank-nepal-government-funded-mountain-project-bears-no-fruit/,NEWS ADB - All Streams,0,MISC,MISC
c645ddb5,2018-05-05,AfDB approves $1.5 million for Jigawa power project,https://www.today.ng/news/nigeria/111381/afdb-approves-1-5-jigawa-power-project,NEWS AFDB- All Streams,Energy,energy,energy
d25f8fc1,2018-06-06,ADB Supports Over $1 Billion in Clean Energy Investments in the Pacific Until 2021 â€” Report,http://feedproxy.google.com/~r/adb_news/~3/_MztR3IF3K4/adb-supports-over-1-billion-clean-energy-investments-pacific-until-2021-report,NEWS ADB - All Streams,Energy,energy,energy
ae043206,2018-03-20,$260m accord inked with ADB to improve power transmission network,https://nation.com.pk/21-Mar-2018/260m-accord-inked-with-adb-to-improve-power-transmission-network,NEWS ADB - All Streams,Energy,energy,energy
d609d5a7,2018-03-20,$260m accord inked with ADB to improve power transmission network,https://nation.com.pk/21-Mar-2018/260m-accord-inked-with-adb-to-improve-power-transmission-network,NEWS ADB - All Streams,Energy,energy,energy
896de8db,2018-01-12,'Inefficient' PTI govt fails to launch 260 mini hydropower stations,https://www.thenews.com.pk/print/267722-inefficient-pti-govt-fails-to-launch-260-mini-hydropower-stations,NEWS ADB - All Streams,Hydropower,hydropower,hydropower
5ff8164d,2018-06-06,ADB to help generating 5204MW hydro power in KPK by 2026,https://dnd.com.pk/adb-to-help-generating-5204mw-hydro-power-in-kpk-by-2026/143018,NEWS ADB - All Streams,Hydropower,hydropower,hydropower
a5b2668c,2018-01-21,Dam to be built at Mehmood Booti for storing water,https://pakobserver.net/dam-built-mehmood-booti-storing-water/,NEWS ADB - All Streams,Hydropower,hydropower,hydropower
4e07fb1b,2018-06-04,South Asia's first underground bus station to be constructed at Numaish,https://tribune.com.pk/story/1726904/1-south-asias-first-underground-bus-station-constructed-numaish/,NEWS ADB - All Streams,Transport,transport,transport
cbc769fe,2018-02-19,ADB assures commercial co-financing for Pak Railways' projects,https://pakobserver.net/adb-assures-commercial-co-financing-pak-railways-projects/,NEWS ADB - All Streams,transport,transport,transport
8e32995e,2018-03-18,Land kept 'for sewage treatment' in 1989 allotted for other purposes,https://dailytimes.com.pk/216751/land-kept-for-sewage-treatment-in-1989-allotted-for-other-purposes/,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
7a8b85c4,2018-02-18,ADB-funded project to improve Balochistan's water situation,https://www.dawn.com/news/1390295/adb-funded-project-to-improve-balochistans-water-situation,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
206f4687,2018-01-12,ADB to help Punjab govt clean Ravi River: report,https://www.pakistantoday.com.pk/2018/01/12/adb-to-help-punjab-govt-clean-ravi-river-report/,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
c1cb3022,2018-02-18,ADB-funded project to improve Balochistan's water situation,https://www.dawn.com/news/1390295,NEWS ADB - All Streams,"Water and Sanitation, Climate","water and sanitation, climate",water and sanitation
b9579c72,2018-05-31,ADB $195 Million Loans to Support PNG's Efforts Towards Achieving Universal Health Coverage,http://feedproxy.google.com/~r/adb_news/~3/EVgVecM_0ZI/adb-195-million-loans-support-pngs-efforts-towards-achieving-universal-health-coverage,NEWS ADB - All Streams,Education and Health,education and health,education and health
f489c346,2018-06-01,ADB grants 195 mln dollars loan to support Papua New Guinea's health program,http://www.xinhuanet.com/english/2018-06/01/c_137222859.htm,NEWS ADB - All Streams,Education and Health,education and health,education and health
d3fe7106,2018-06-04,ADB gives healthcare in Papua New Guinea a shot in the arm,http://www.publicfinanceinternational.org/news/2018/06/adb-gives-healthcare-papua-new-guinea-shot-arm,NEWS ADB - All Streams,Education and Health,education and health,education and health
7de320f7,2018-06-07,ADB hopes loan will restore public confidence in PNG health,http://www.radionz.co.nz/international/pacific-news/359105/adb-hopes-loan-will-restore-public-confidence-in-png-health,NEWS ADB - All Streams,Education and Health,education and health,education and health
19eddda3,2018-04-04,ADB grants funds to PNG for quake recovery,https://www.radionz.co.nz/international/pacific-news/354196/adb-grants-funds-to-png-for-quake-recovery,NEWS ADB - All Streams,Humanitarian Response,humanitarian response,humanitarian response
fb894e7e,2018-01-29,PNOC taps ADB to study LNG project proposals,https://business.mb.com.ph/?p=33439,NEWS ADB - All Streams,Energy,energy,energy
db04af38,2018-01-30,ADB to Advise on Philippines' First LNG Hub Project,https://moderndiplomacy.eu/2018/01/30/adb-advise-philippines-first-lng-hub-project/,NEWS ADB - All Streams,Energy,energy,energy
bbcf066a,2018-01-30,ADB to Advise on Philippines' First LNG Hub Project,https://moderndiplomacy.eu/2018/01/30/adb-advise-philippines-first-lng-hub-project/,NEWS ADB - All Streams,Energy,energy,energy
9220f5f,2018-01-29,ADB to Advise on Philippines' First LNG Hub Project,http://feedproxy.google.com/~r/adb_news/~3/RXJ-2unNSkM/adb-advise-philippines-first-lng-hub-project,NEWS ADB - All Streams,Energy,energy,energy
c6164507,2018-01-10,ICT Investment Trends in the Philippines: Technology and business initiatives push ICT investments strategy,http://www.satprnews.com/2018/01/11/ict-investment-trends-in-the-philippines-technology-and-business-initiatives-push-ict-investments-strategy/,NEWS ADB - All Streams,Communications,communications,communications
7994f4ab,2018-02-12,"ADB Helps Philippines Bring in High-Technology Support for 'Build, Build, Build' Projects",http://feedproxy.google.com/~r/adb_news/~3/g5yj473Ju7U/adb-helps-philippines-bring-high-technology-support-build-build-build-projects,NEWS ADB - All Streams,Communications,communications,communications
ff1acf6a,2018-02-14,"ADB Helps Philippines Bring in High-Technology Support for 'Build, Build, Build' Projects",http://moderndiplomacy.eu/2018/02/14/adb-helps-philippines-bring-high-technology-support-build-build-build-projects/,NEWS ADB - All Streams,Communications,communications,communications
71f0a12f,2018-02-19,Arup to help Philippines build $11bn worth of infrastructure,http://www.globalconstructionreview.com/news/arup-help-philippines-build-11bn-worth-infrastruct/,NEWS ADB - All Streams,Infrastructure,infrastructure,infrastructure
538e26c7,2018-03-31,"Philippines, Asian Development Bank put up $164-million funding for infrastructure studies",https://www.philstar.com/business/2018/04/01/1801589/philippines-asian-development-bank-put-164-million-funding-infrastructure-studies,NEWS ADB - All Streams,Infrastructure,infrastructure,infrastructure
e9d3e221,2018-01-12,EBRD to support Romania's further efforts to consolidate water sector,https://seenews.com/news/ebrd-to-support-romanias-further-efforts-to-consolidate-water-sector-597496,NEWS EBRD - All streams,Water and Sanitation,water and sanitation,water and sanitation
55160d43,2018-03-21,AfDB agrees $93.1m financing for Rwandan road improvement project,https://www.txfnews.com/Tracker/Details/af093c36-26b3-4a1f-be2b-2a26f39b0bb8/AfDB-agrees-93-1m-financing-for-Rwandan-road-improvement-project,NEWS AFDB- All Streams,"Infrastructure, transport","infrastructure, transport",infrastructure
d708e164,2018-03-16,EBRD announces â‚¬150k funding for green solutions in Serbia,http://www.energylivenews.com/2018/03/16/ebrd-announces-e150k-funding-for-green-solutions-in-serbia/,NEWS EBRD - All streams,0,MISC,MISC
c4fb05b4,2018-06-01,Africa: Italy Commits $1.2 Million to the Somalia Infrastructure Fund,http://allafrica.com/stories/201806010559.html,NEWS AFDB- All Streams,Finance,finance,finance
c43d906a,2018-01-16,ADB aid for Sri Lanka power system reliability study,http://www.economynext.com/ADB_aid_for_Sri_Lanka_power_system_reliability_study-3-9584-8.html,NEWS ADB - All Streams,Energy,energy,energy
a5637504,2018-01-15,ADB Provides Additional Funds to Support SME Development in Sri Lanka,http://feedproxy.google.com/~r/adb_news/~3/fkcvvfkmQhc/adb-provides-additional-funds-support-sme-development-sri-lanka,NEWS ADB - All Streams,Finance,finance,finance
38d04aaa,2018-05-11,ADB gives Sri Lanka US$100mn to help meet demand for skilled labour,http://www.economynext.com/ADB_gives_Sri_Lanka_US$100mn_to_help_meet_demand_for_skilled_labour-3-10610-1.html,NEWS ADB - All Streams,Industry and Trade,industry and trade,industry and trade
2da26f82,2018-04-01,ADB $100 Million Additional Funding to Enhance Skills for Jobs in Sri Lanka,http://feedproxy.google.com/~r/adb_news/~3/IOJJO97ifUQ/adb-100-million-additional-funding-enhance-skills-jobs-sri-lanka,NEWS ADB - All Streams,Industry and Trade,industry and trade,industry and trade
f8c7953c,2018-05-18,ADB gives US$453mn for Sri Lanka's Mahaweli water security investment,http://www.economynext.com/ADB_gives_US$453mn_for_Sri_Lanka%E2%80%99s_Mahaweli_water_security_investment-3-10674.html,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
17e9caf2,2018-06-02,AfDB provides $1 million to support Sudan's preparation for debt relief,http://www.cpifinancial.net/news/post/45278/afdb-provides-1-million-to-support-sudans-preparation-for-debt-relief,NEWS AFDB- All Streams,Finance,finance,finance
c91598ff,2018-01-07,AFDB APPROVES FINCORP'S E300M LOAN,http://www.times.co.sz/business/116507-afdb-approves-fincorp%E2%80%99s-e300m-loan.html,NEWS AFDB- All Streams,Finance,finance,finance
a68b2726,2018-02-22,"Energy, Transport Lead the Way as Performance of 2017 ADB-Funded Projects in Tajikistan Remains Strong",http://www.finchannel.com/business/71646-energy-transport-lead-the-way-as-performance-of-2017-adb-funded-projects-in-tajikistan-remains-strong,NEWS ADB - All Streams,"Energy, transport","energy, transport",energy
2a70d5a8,2018-05-30,ADB considered Tajikistan's main international donor,https://www.azernews.az/region/132764.html,NEWS ADB - All Streams,Finance,finance,finance
6bf86478,2018-03-27,ADB Grant to Further Improve Transport Connectivity and Safety in Tajikistan,http://feedproxy.google.com/~r/adb_news/~3/NEKWwJwcPOs/adb-grant-further-improve-transport-connectivity-and-safety-tajikistan,NEWS ADB - All Streams,Transport,transport,transport
f5b8d0b7,2018-05-01,ADB provides $90 million to Tajikistan to rehabilitate major road,https://www.timesca.com/index.php/news/19684-adb-provides-90-million-to-tajikistan-to-rehabilitate-major-road,NEWS ADB - All Streams,transport,transport,transport
499e6edf,2018-03-16,ADB to back 25-MW biomass plan in Thailand with USD 35m,https://renewablesnow.com/news/adb-to-back-25-mw-biomass-plan-in-thailand-with-usd-35m-605389/,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
a5c9f275,2018-03-01,ADB Support to Boost Road Connectivity in Timor-Leste,http://feedproxy.google.com/~r/adb_news/~3/seZNoNKnw6s/adb-support-boost-road-connectivity-timor-leste,NEWS ADB - All Streams,transport,transport,transport
50e32d79,2018-03-01,EBRD partners with Mowgli Mentoring to support women-led enterprises in Tunisia,https://www.finchannel.com/business/71845-ebrd-partners-with-mowgli-mentoring-to-support-women-led-enterprises-in-tunisia,NEWS EBRD - All streams,Industry and Trade,industry and trade,industry and trade
9b50558,2018-06-04,ADB may consider financing Turkmen gas field development (Exclusive),https://en.trend.az/business/energy/2912383.html,NEWS ADB - All Streams,Energy,energy,energy
cc1c9038,2018-03-31,EBRD loans Turkish agricultural firm $48M for expansion,http://www.worldbulletin.net/economy/200481/ebrd-loans-turkish-agricultural-firm-48m-for-expansion,NEWS EBRD - All streams,Finance,finance,finance
f4aad198,2018-01-09,Ukraine to launch its first solar plant at Chernobyl,http://www.businesstimes.com.sg/energy-commodities/ukraine-to-launch-its-first-solar-plant-at-chernobyl,NEWS EBRD - All streams,Energy,energy,energy
a356bd17,2018-05-04,"Minsk, EBRD launch Green City project",http://eng.belta.by/society/view/minsk-ebrd-launch-green-city-project-111443-2018/,NEWS EBRD - All streams,Infrastructure,infrastructure,infrastructure
c6d5ae0d,2018-05-25,ADB's $145 million loan to help improve water supply services in Uzbekistan,http://www.timesca.com/index.php/news/19792-adb-s-145-million-loan-to-help-improve-water-supply-services-in-uzbekistan,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
17111fa1,2018-02-04,$100 million loan facility from ADB to help build municipal waste-to-energy plants in Vietnam,https://www.opengovasia.com/articles/adb-provides-100-million-loan-facility-to-help-build-municipal-waste-to-energy-plants-in-vietnam,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
6ec953dc,2018-02-13,ADB lends US$100 million to China Everbright waste-to-energy projects in Vietnam,https://esg.theasset.com/ESG/34109/adb-lends-us100-million-to-china-everbright-waste-to-energy-projects-in-vietnam,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
ba5c9ce2,2018-03-09,GCF approves AfDB's funding for renewable energy in Zambia,https://www.power-technology.com/news/gcf-approves-afdbs-funding-renewable-energy-zambia/,NEWS AFDB- All Streams,Energy,energy,energy
b07519df,2018-05-11,The ADB to support Zimbabwe with credit lines and tackling its arrears,https://www.businesslive.co.za/bd/world/africa/2018-05-11-the-adb--to-support-zimbabwe-with-credit-lines-and-tackling-its-arrears/,NEWS ADB - All Streams,Finance,finance,finance
177631f2,2018-03-27,"ADB, JICA to Support 20,000 Smallholder Farmers with $163 Million Inclusive Agribusiness Deal",http://feedproxy.google.com/~r/adb_news/~3/0pjLL8IaGEY/adb-jica-support-20000-smallholder-farmers-163-million-inclusive-agribusiness-deal,NEWS ADB - All Streams,Agriculture and Forestry,agriculture and forestry,agriculture and forestry
91170a17,2018-03-10,"ADB, ISA sign pact to promote solar energy",https://www.moneycontrol.com/news/business/adb-isa-sign-pact-to-promote-solar-energy-2525169.html,NEWS ADB - All Streams,Energy,energy,energy
e6c0abc,2018-03-26,ADB commits US$175.3 million in geothermal energy development in Western Indonesia,https://www.opengovasia.com/articles/adb-commits-us-175-3-million-in-geothermal-energy-development-in-western-indonesia,NEWS ADB - All Streams,Energy,energy,energy
5d5f87de,2018-03-10,"Asian Development Bank, International Solar Alliance sign pact to promote solar energy",https://economictimes.indiatimes.com/industry/energy/asian-development-bank-international-solar-alliance-sign-pact-to-promote-solar-energy/articleshow/63244451.cms,NEWS ADB - All Streams,Energy,energy,energy
b565dce8,2018-03-09,ADB talks importance of Southern Gas Corridor (Exclusive),https://en.trend.az/business/economy/2871019.html,NEWS ADB - All Streams,Energy,energy,energy
ee93098,2018-05-10,AfDB approves $1.5m for Jigawa solar power programme,http://sunnewsonline.com/afdb-approves-1-5m-for-jigawa-solar-power-programme/,NEWS AFDB- All Streams,Energy,energy,energy
c3db1013,2018-05-05,AfDB approves $1.5m for Jigawa power project,https://www.vanguardngr.com/2018/05/afdb-approves-1-5m-for-jigawa-power-project/,NEWS AFDB- All Streams,Energy,energy,energy
abddfd5d,2018-05-05,AfDB Approves $1.5m For Jigawa Power Project â€“ Independent Newspapers Limited,http://www.nigeriatoday.ng/2018/05/afdb-approves-1-5m-for-jigawa-power-project-independent-newspapers-limited/,NEWS AFDB- All Streams,Energy,energy,energy
d6880e3b,2018-05-09,AfDB Approves $1.5m For Jigawa Solar Power Programme,http://www.nigeriatoday.ng/2018/05/afdb-approves-1-5m-for-jigawa-solar-power-programme/,NEWS AFDB- All Streams,Energy,energy,energy
d128dc0b,2018-05-11,African Development Bank Approves $1.5 Million USD for Jigiwa On-Grid IPP Solar Power Procurement Program,http://allafrica.com/stories/201805110894.html,NEWS AFDB- All Streams,Energy,energy,energy
56d050a1,2018-05-05,AfDB approves $1.5m for Jigawa power project,https://punchng.com/afdb-approves-1-5m-for-jigawa-power-project/,NEWS AFDB- All Streams,Energy,energy,energy
e83d3955,2018-01-10,EBRD finances modernisation of Enguri power plant,https://www.txfnews.com/Ticker/Redirect/80381145-0e6f-4614-b278-75faf0add601?ShowSmallPage=True,NEWS EBRD - All streams,Energy,energy,energy
7d5df6ba,2018-02-01,Energean to get $180 million loan from EBRD,http://www.ekathimerini.com/225448/article/ekathimerini/business/energean-to-get-180-million-loan-from-ebrd,NEWS EBRD - All streams,Energy,energy,energy
836e2101,2018-03-25,ADB Boosts Support to Governments to Combat Money Laundering in Asia,http://feedproxy.google.com/~r/adb_news/~3/S2Od76lkFFI/adb-boosts-support-governments-combat-money-laundering-asia,NEWS ADB - All Streams,Finance,finance,finance
cc0c986,2018-01-23,Asia Pacific Microgrid Market Anticipated to Reach $22560.4 Million by 2026,https://www.prnewswire.com/news-releases/asia-pacific-microgrid-market-anticipated-to-reach-225604-million-by-2026-300587091.html,NEWS ADB - All Streams,Finance,finance,finance
e0fdfdf4,2018-02-13,AfDB approves $10m for African local currency bond Fund,https://newtelegraphonline.com/2018/02/afdb-approves-10m-african-local-currency-bond-fund/,NEWS AFDB- All Streams,Finance,finance,finance
d5f85a2b,2018-02-06,AfDB Approves $10m Loan To Boost Fund'S Portfolio In Africa,https://www.naijanews.com/business/46175-afdb-approves-10m-loan-to-boost-funds-portfolio-in-africa,NEWS AFDB- All Streams,Finance,finance,finance
3584ada2,2018-02-07,AfDB approves $10m loan to boost fund's portfolio in Africa,http://www.businessdayonline.com/afdb-approves-10m-loan-boost-funds-portfolio-africa/,NEWS AFDB- All Streams,Finance,finance,finance
37d41203,2018-01-18,African Development Bank Approves US $500-Million Third and Final Tranche Budget Support Loan for Governance ...,http://allafrica.com/stories/201801180716.html,NEWS AFDB- All Streams,Finance,finance,finance
779e66f6,2018-02-06,AfDB approves $10m for the African Local Currency Bond Fund,https://www.esi-africa.com/news/afdb-supports-local-currency-bond-issuers-across-africa/,NEWS AFDB- All Streams,Finance,finance,finance
39251d3f,2018-02-08,AfDB approves $10 million loan to ALCB Fund,http://www.daily-mail.co.zm/afdb-approves-10-million-loan-to-alcb-fund/,NEWS AFDB- All Streams,Finance,finance,finance
352663d2,2018-01-09,AfDB board approves third sovereign lending instrument,http://thenationonlineng.net/afdb-board-approves-third-sovereign-lending-instrument/,NEWS AFDB- All Streams,Finance,finance,finance
4e36991c,2018-05-08,"Moroccan bank, AfDB allocate 100 mln USD to promote intra-african trade",http://www.xinhuanet.com/english/2018-05/08/c_137164762.htm,NEWS AFDB- All Streams,Finance,finance,finance
c00216bf,2018-03-15,EBRD acquires 2.5-pct stake in Bank Audi,http://www.dailystar.com.lb/Business/Local/2018/Mar-16/441720-ebrd-acquires-25-pct-stake-in-bank-audi.ashx,NEWS EBRD - All streams,Finance,finance,finance
960123b9,2018-03-13,EBRD launches health bond,https://www.finchannel.com/business/72096-ebrd-launches-health-bond,NEWS EBRD - All streams,"Finance, education and health ","finance, education and health",finance
ab197992,2018-05-28,"Kiwis, ADB give K1.2mil for Bialla hydro upgrade",https://www.thenational.com.pg/kiwis-adb-give-k1-2mil-bialla-hydro-upgrade/,NEWS ADB - All Streams,Hydropower,hydropower,hydropower
d009c414,2018-05-04,ADB advises policies to harness tech for better economic growth,https://www.thenews.com.pk/print/312647-adb-advises-policies-to-harness-tech-for-better-economic-growth,NEWS ADB - All Streams,Communications,communications,communications
f65a8ded,2018-05-09,Crowding in Asia's private sector to accelerate infra development,http://www.nationmultimedia.com/detail/Economy/30344977,NEWS ADB - All Streams,Infrastructure,infrastructure,infrastructure
4168b73b,2018-02-27,AIIB approves $1.5 billion of loans to India for infrastructure projects,http://www.livemint.com/Industry/w9icp6SUtAYE9LUgcHUeiP/AIIB-approves-15-billion-of-loans-to-India-for-infrastruct.html,NEWS AIIB - All Streams,Infrastructure,infrastructure,infrastructure
87f4bf60,2018-05-28,EBRD Finances Infrastructure Investment Program,http://www.venturemagazine.me/2018/05/ebrd-finances-infrastructure-investment/,NEWS EBRD - All streams,Infrastructure,infrastructure,infrastructure
ae84091f,2018-02-12,CPEC Western route to be completed by end of this year,https://tribune.com.pk/story/1633076/1-cpec-western-route-completed-end-year/,NEWS ADB - All Streams,Transport,transport,transport
cd8ff49c,2018-02-09,ADB to prepare work plan for BRT station at Numaish,https://dailytimes.com.pk/198970/adb-prepare-work-plan-brt-station-numaish/,NEWS ADB - All Streams,transport,transport,transport
5544a6bd,2018-03-15,"ADB, India Sign $120 Million Loan to Improve Rail Infrastructure",http://feedproxy.google.com/~r/adb_news/~3/DmnxusUJlMc/adb-india-sign-120-million-loan-improve-rail-infrastructure,NEWS ADB - All Streams,transport,transport,transport
c5be4f3e,2018-05-17,Public Works Defends Itself Over Highway Construction Delays,https://www.tolonews.com/business/public-works-defends-itself-over-highway-construction-delays,NEWS ADB - All Streams,"transport, Infrastructure","transport, infrastructure",transport
f58d4bf3,2018-05-19,$210 million ADB loan to end water scarcity in dry zone,http://www.sundayobserver.lk/2018/05/20/business/210-million-adb-loan-end-water-scarcity-dry-zone,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
8ad3024b,2018-02-23,Widodo: Toxic river may be clean enough to drink within 7 years,http://www.asahi.com/ajw/articles/AJ201802230053.html,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
ec0c1d0e,2018-05-18,A Total Investment USD â€“ 675 mn For Mahaweli Water Security Investment Program,http://www.asiantribune.com/node/91867,NEWS ADB - All Streams,Water and Sanitation,water and sanitation,water and sanitation
98aa29ea,2018-01-30,EBRD tackling solid waste management problem in Khujand,https://akipress.com/news:601587/,NEWS EBRD - All streams,Water and Sanitation,water and sanitation,water and sanitation
